ontology,go_id,go_name,root_node,n_chips,total_probe_memberships,semantic_preblock_go_id,semantic_preblock_n_terms,semantic_preblock_ic,semantic_preblock_method,semantic_preblock_id,semantic_preblock_name,semantic_cluster_id,semantic_block_id,semantic_block_name,cluster_method,semantic_similarity_cutoff,semantic_block_n_terms
BP,GO:0045762,positive regulation of adenylate cyclase activity,biological_process,1,7,GO:0050790,25,5.738858963063456,go_ancestor_prepartition,BP_GO_0050790,regulation of catalytic activity,BP_GO_0050790_15,BP_GO_0050790,regulation of catalytic activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
BP,GO:0051000,positive regulation of nitric-oxide synthase activity,biological_process,1,6,GO:0050790,25,5.738858963063456,go_ancestor_prepartition,BP_GO_0050790,regulation of catalytic activity,BP_GO_0050790_16,BP_GO_0050790,regulation of catalytic activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
BP,GO:1900005,positive regulation of serine-type endopeptidase activity,biological_process,1,6,GO:0050790,25,5.738858963063456,go_ancestor_prepartition,BP_GO_0050790,regulation of catalytic activity,BP_GO_0050790_17,BP_GO_0050790,regulation of catalytic activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
BP,GO:0006469,negative regulation of protein kinase activity,biological_process,2,24,GO:0050790,25,5.738858963063456,go_ancestor_prepartition,BP_GO_0050790,regulation of catalytic activity,BP_GO_0050790_2,BP_GO_0050790,regulation of catalytic activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
BP,GO:0007175,negative regulation of epidermal growth factor-activated receptor activity,biological_process,1,6,GO:0050790,25,5.738858963063456,go_ancestor_prepartition,BP_GO_0050790,regulation of catalytic activity,BP_GO_0050790_3,BP_GO_0050790,regulation of catalytic activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
BP,GO:0007190,activation of adenylate cyclase activity,biological_process,2,20,GO:0050790,25,5.738858963063456,go_ancestor_prepartition,BP_GO_0050790,regulation of catalytic activity,BP_GO_0050790_4,BP_GO_0050790,regulation of catalytic activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
BP,GO:0007194,negative regulation of adenylate cyclase activity,biological_process,1,7,GO:0050790,25,5.738858963063456,go_ancestor_prepartition,BP_GO_0050790,regulation of catalytic activity,BP_GO_0050790_5,BP_GO_0050790,regulation of catalytic activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
BP,GO:0007250,activation of NF-kappaB-inducing kinase activity,biological_process,1,6,GO:0050790,25,5.738858963063456,go_ancestor_prepartition,BP_GO_0050790,regulation of catalytic activity,BP_GO_0050790_6,BP_GO_0050790,regulation of catalytic activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
BP,GO:0032147,activation of protein kinase activity,biological_process,1,9,GO:0050790,25,5.738858963063456,go_ancestor_prepartition,BP_GO_0050790,regulation of catalytic activity,BP_GO_0050790_6,BP_GO_0050790,regulation of catalytic activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
BP,GO:0032148,activation of protein kinase B activity,biological_process,1,8,GO:0050790,25,5.738858963063456,go_ancestor_prepartition,BP_GO_0050790,regulation of catalytic activity,BP_GO_0050790_6,BP_GO_0050790,regulation of catalytic activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
BP,GO:0034199,activation of protein kinase A activity,biological_process,1,5,GO:0050790,25,5.738858963063456,go_ancestor_prepartition,BP_GO_0050790,regulation of catalytic activity,BP_GO_0050790_6,BP_GO_0050790,regulation of catalytic activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
BP,GO:0045860,positive regulation of protein kinase activity,biological_process,2,31,GO:0050790,25,5.738858963063456,go_ancestor_prepartition,BP_GO_0050790,regulation of catalytic activity,BP_GO_0050790_6,BP_GO_0050790,regulation of catalytic activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
BP,GO:0071902,positive regulation of protein serine/threonine kinase activity,biological_process,1,9,GO:0050790,25,5.738858963063456,go_ancestor_prepartition,BP_GO_0050790,regulation of catalytic activity,BP_GO_0050790_6,BP_GO_0050790,regulation of catalytic activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
BP,GO:0033674,positive regulation of kinase activity,biological_process,1,5,GO:0050790,25,5.738858963063456,go_ancestor_prepartition,BP_GO_0050790,regulation of catalytic activity,BP_GO_0050790_7,BP_GO_0050790,regulation of catalytic activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
BP,GO:0034260,negative regulation of GTPase activity,biological_process,1,9,GO:0050790,25,5.738858963063456,go_ancestor_prepartition,BP_GO_0050790,regulation of catalytic activity,BP_GO_0050790_8,BP_GO_0050790,regulation of catalytic activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
BP,GO:0043086,negative regulation of catalytic activity,biological_process,1,13,GO:0050790,25,5.738858963063456,go_ancestor_prepartition,BP_GO_0050790,regulation of catalytic activity,BP_GO_0050790_9,BP_GO_0050790,regulation of catalytic activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
BP,GO:0042659,regulation of cell fate specification,biological_process,2,15,GO:0050793,185,3.5348661703810977,go_ancestor_prepartition,BP_GO_0050793,regulation of developmental process,BP_GO_0050793_1,BP_GO_0050793,regulation of developmental process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,3
BP,GO:0050793,regulation of developmental process,biological_process,2,46,GO:0050793,185,3.5348661703810977,go_ancestor_prepartition,BP_GO_0050793,regulation of developmental process,BP_GO_0050793_2,BP_GO_0050793,regulation of developmental process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,3
BP,GO:2000036,regulation of stem cell population maintenance,biological_process,2,20,GO:0050793,185,3.5348661703810977,go_ancestor_prepartition,BP_GO_0050793,regulation of developmental process,BP_GO_0050793_3,BP_GO_0050793,regulation of developmental process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,3
BP,GO:0030644,cellular chloride ion homeostasis,biological_process,2,13,GO:0050801,28,5.205537846463368,go_ancestor_prepartition,BP_GO_0050801,monoatomic ion homeostasis,BP_GO_0050801_1,BP_GO_0050801,monoatomic ion homeostasis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,2
BP,GO:0055064,chloride ion homeostasis,biological_process,1,6,GO:0050801,28,5.205537846463368,go_ancestor_prepartition,BP_GO_0050801,monoatomic ion homeostasis,BP_GO_0050801_2,BP_GO_0050801,monoatomic ion homeostasis,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,2
BP,GO:0031915,positive regulation of synaptic plasticity,biological_process,1,7,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_1,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0032228,"regulation of synaptic transmission, GABAergic",biological_process,2,13,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_1,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0048167,regulation of synaptic plasticity,biological_process,2,70,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_1,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0048168,regulation of neuronal synaptic plasticity,biological_process,2,27,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_1,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0048169,regulation of long-term neuronal synaptic plasticity,biological_process,1,8,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_1,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0048172,regulation of short-term neuronal synaptic plasticity,biological_process,1,5,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_1,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0050804,modulation of chemical synaptic transmission,biological_process,2,121,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_1,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0051966,"regulation of synaptic transmission, glutamatergic",biological_process,2,33,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_1,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0099170,postsynaptic modulation of chemical synaptic transmission,biological_process,2,30,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_1,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0099171,presynaptic modulation of chemical synaptic transmission,biological_process,2,40,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_1,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0150003,regulation of spontaneous synaptic transmission,biological_process,1,5,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_1,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0032229,"negative regulation of synaptic transmission, GABAergic",biological_process,1,8,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_2,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0050805,negative regulation of synaptic transmission,biological_process,1,6,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_2,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0051967,"negative regulation of synaptic transmission, glutamatergic",biological_process,1,9,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_2,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0060292,long-term synaptic depression,biological_process,2,12,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_2,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:1900452,regulation of long-term synaptic depression,biological_process,1,7,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_2,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0032230,"positive regulation of synaptic transmission, GABAergic",biological_process,1,5,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_3,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0050806,positive regulation of synaptic transmission,biological_process,2,15,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_3,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0051968,"positive regulation of synaptic transmission, glutamatergic",biological_process,1,13,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_3,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0060291,long-term synaptic potentiation,biological_process,2,53,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_3,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:1900271,regulation of long-term synaptic potentiation,biological_process,1,7,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_3,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:1900272,negative regulation of long-term synaptic potentiation,biological_process,2,17,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_3,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:1900273,positive regulation of long-term synaptic potentiation,biological_process,2,34,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_3,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0090394,negative regulation of excitatory postsynaptic potential,biological_process,1,6,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_4,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0098815,modulation of excitatory postsynaptic potential,biological_process,2,16,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_4,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:2000463,positive regulation of excitatory postsynaptic potential,biological_process,2,29,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_4,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0099183,"trans-synaptic signaling by BDNF, modulating synaptic transmission",biological_process,1,7,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_5,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0099576,"regulation of protein catabolic process at postsynapse, modulating synaptic transmission",biological_process,1,5,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_6,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0099577,"regulation of translation at presynapse, modulating synaptic transmission",biological_process,1,5,GO:0050804,32,5.238958678423717,go_ancestor_prepartition,BP_GO_0050804,modulation of chemical synaptic transmission,BP_GO_0050804_7,BP_GO_0050804,modulation of chemical synaptic transmission,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,29
BP,GO:0007528,neuromuscular junction development,biological_process,2,29,GO:0050808,32,5.014785790940394,go_ancestor_prepartition,BP_GO_0050808,synapse organization,BP_GO_0050808_1,BP_GO_0050808,synapse organization,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15
BP,GO:0050808,synapse organization,biological_process,2,56,GO:0050808,32,5.014785790940394,go_ancestor_prepartition,BP_GO_0050808,synapse organization,BP_GO_0050808_1,BP_GO_0050808,synapse organization,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15
BP,GO:0099173,postsynapse organization,biological_process,1,12,GO:0050808,32,5.014785790940394,go_ancestor_prepartition,BP_GO_0050808,synapse organization,BP_GO_0050808_1,BP_GO_0050808,synapse organization,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15
BP,GO:0099560,synaptic membrane adhesion,biological_process,2,25,GO:0050808,32,5.014785790940394,go_ancestor_prepartition,BP_GO_0050808,synapse organization,BP_GO_0050808_10,BP_GO_0050808,synapse organization,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15
BP,GO:0050807,regulation of synapse organization,biological_process,2,29,GO:0050808,32,5.014785790940394,go_ancestor_prepartition,BP_GO_0050808,synapse organization,BP_GO_0050808_2,BP_GO_0050808,synapse organization,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15
BP,GO:0051823,regulation of synapse structural plasticity,biological_process,1,5,GO:0050808,32,5.014785790940394,go_ancestor_prepartition,BP_GO_0050808,synapse organization,BP_GO_0050808_2,BP_GO_0050808,synapse organization,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15
BP,GO:0099175,regulation of postsynapse organization,biological_process,2,38,GO:0050808,32,5.014785790940394,go_ancestor_prepartition,BP_GO_0050808,synapse organization,BP_GO_0050808_2,BP_GO_0050808,synapse organization,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15
BP,GO:0090128,regulation of synapse maturation,biological_process,2,20,GO:0050808,32,5.014785790940394,go_ancestor_prepartition,BP_GO_0050808,synapse organization,BP_GO_0050808_3,BP_GO_0050808,synapse organization,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15
BP,GO:0097062,dendritic spine maintenance,biological_process,2,13,GO:0050808,32,5.014785790940394,go_ancestor_prepartition,BP_GO_0050808,synapse organization,BP_GO_0050808_4,BP_GO_0050808,synapse organization,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15
BP,GO:0098880,maintenance of postsynaptic specialization structure,biological_process,1,5,GO:0050808,32,5.014785790940394,go_ancestor_prepartition,BP_GO_0050808,synapse organization,BP_GO_0050808_5,BP_GO_0050808,synapse organization,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15
BP,GO:0099562,maintenance of postsynaptic density structure,biological_process,1,5,GO:0050808,32,5.014785790940394,go_ancestor_prepartition,BP_GO_0050808,synapse organization,BP_GO_0050808_5,BP_GO_0050808,synapse organization,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15
BP,GO:0098885,modification of postsynaptic actin cytoskeleton,biological_process,1,10,GO:0050808,32,5.014785790940394,go_ancestor_prepartition,BP_GO_0050808,synapse organization,BP_GO_0050808_6,BP_GO_0050808,synapse organization,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15
BP,GO:0098974,postsynaptic actin cytoskeleton organization,biological_process,2,33,GO:0050808,32,5.014785790940394,go_ancestor_prepartition,BP_GO_0050808,synapse organization,BP_GO_0050808_7,BP_GO_0050808,synapse organization,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15
BP,GO:0099159,regulation of modification of postsynaptic structure,biological_process,1,8,GO:0050808,32,5.014785790940394,go_ancestor_prepartition,BP_GO_0050808,synapse organization,BP_GO_0050808_8,BP_GO_0050808,synapse organization,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15
BP,GO:0099185,postsynaptic intermediate filament cytoskeleton organization,biological_process,1,5,GO:0050808,32,5.014785790940394,go_ancestor_prepartition,BP_GO_0050808,synapse organization,BP_GO_0050808_9,BP_GO_0050808,synapse organization,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,15
BP,GO:0042129,regulation of T cell proliferation,biological_process,1,8,GO:0050863,26,5.510634960516827,go_ancestor_prepartition,BP_GO_0050863,regulation of T cell activation,BP_GO_0050863_1,BP_GO_0050863,regulation of T cell activation,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,2
BP,GO:0050863,regulation of T cell activation,biological_process,2,10,GO:0050863,26,5.510634960516827,go_ancestor_prepartition,BP_GO_0050863,regulation of T cell activation,BP_GO_0050863_2,BP_GO_0050863,regulation of T cell activation,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,2
BP,GO:0010572,positive regulation of platelet activation,biological_process,1,12,GO:0050867,28,5.614495100799419,go_ancestor_prepartition,BP_GO_0050867,positive regulation of cell activation,BP_GO_0050867_1,BP_GO_0050867,positive regulation of cell activation,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,2
BP,GO:2000491,positive regulation of hepatic stellate cell activation,biological_process,1,7,GO:0050867,28,5.614495100799419,go_ancestor_prepartition,BP_GO_0050867,positive regulation of cell activation,BP_GO_0050867_2,BP_GO_0050867,positive regulation of cell activation,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,2
BP,GO:0001580,detection of chemical stimulus involved in sensory perception of bitter taste,biological_process,1,10,GO:0050877,43,4.166430288995055,go_ancestor_prepartition,BP_GO_0050877,nervous system process,BP_GO_0050877_1,BP_GO_0050877,nervous system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0050911,detection of chemical stimulus involved in sensory perception of smell,biological_process,1,7,GO:0050877,43,4.166430288995055,go_ancestor_prepartition,BP_GO_0050877,nervous system process,BP_GO_0050877_10,BP_GO_0050877,nervous system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0050915,sensory perception of sour taste,biological_process,1,6,GO:0050877,43,4.166430288995055,go_ancestor_prepartition,BP_GO_0050877,nervous system process,BP_GO_0050877_11,BP_GO_0050877,nervous system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0001964,startle response,biological_process,1,5,GO:0050877,43,4.166430288995055,go_ancestor_prepartition,BP_GO_0050877,nervous system process,BP_GO_0050877_2,BP_GO_0050877,nervous system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0007600,sensory perception,biological_process,1,6,GO:0050877,43,4.166430288995055,go_ancestor_prepartition,BP_GO_0050877,nervous system process,BP_GO_0050877_3,BP_GO_0050877,nervous system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0019233,sensory perception of pain,biological_process,2,29,GO:0050877,43,4.166430288995055,go_ancestor_prepartition,BP_GO_0050877,nervous system process,BP_GO_0050877_3,BP_GO_0050877,nervous system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0007601,visual perception,biological_process,2,148,GO:0050877,43,4.166430288995055,go_ancestor_prepartition,BP_GO_0050877,nervous system process,BP_GO_0050877_4,BP_GO_0050877,nervous system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0007605,sensory perception of sound,biological_process,2,68,GO:0050877,43,4.166430288995055,go_ancestor_prepartition,BP_GO_0050877,nervous system process,BP_GO_0050877_5,BP_GO_0050877,nervous system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0007606,sensory perception of chemical stimulus,biological_process,2,12,GO:0050877,43,4.166430288995055,go_ancestor_prepartition,BP_GO_0050877,nervous system process,BP_GO_0050877_6,BP_GO_0050877,nervous system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0007608,sensory perception of smell,biological_process,2,27,GO:0050877,43,4.166430288995055,go_ancestor_prepartition,BP_GO_0050877,nervous system process,BP_GO_0050877_6,BP_GO_0050877,nervous system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0019226,transmission of nerve impulse,biological_process,1,6,GO:0050877,43,4.166430288995055,go_ancestor_prepartition,BP_GO_0050877,nervous system process,BP_GO_0050877_7,BP_GO_0050877,nervous system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0050877,nervous system process,biological_process,2,28,GO:0050877,43,4.166430288995055,go_ancestor_prepartition,BP_GO_0050877,nervous system process,BP_GO_0050877_8,BP_GO_0050877,nervous system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0050890,cognition,biological_process,2,54,GO:0050877,43,4.166430288995055,go_ancestor_prepartition,BP_GO_0050877,nervous system process,BP_GO_0050877_8,BP_GO_0050877,nervous system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0050885,neuromuscular process controlling balance,biological_process,1,6,GO:0050877,43,4.166430288995055,go_ancestor_prepartition,BP_GO_0050877,nervous system process,BP_GO_0050877_9,BP_GO_0050877,nervous system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0050905,neuromuscular process,biological_process,2,12,GO:0050877,43,4.166430288995055,go_ancestor_prepartition,BP_GO_0050877,nervous system process,BP_GO_0050877_9,BP_GO_0050877,nervous system process,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0160025,GO:0160025,BP_UNSPECIFIED,1,5,GO:0050877,43,4.166430288995055,go_ancestor_prepartition,BP_GO_0050877,nervous system process,BP_GO_0050877_unmapped_1,BP_GO_0050877,nervous system process,singleton_not_in_semdata,0.7,16
BP,GO:0003091,renal water homeostasis,biological_process,2,36,GO:0050878,25,5.526984098518357,go_ancestor_prepartition,BP_GO_0050878,regulation of body fluid levels,BP_GO_0050878_1,BP_GO_0050878,regulation of body fluid levels,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0050891,multicellular organismal water homeostasis,biological_process,1,12,GO:0050878,25,5.526984098518357,go_ancestor_prepartition,BP_GO_0050878,regulation of body fluid levels,BP_GO_0050878_1,BP_GO_0050878,regulation of body fluid levels,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0007595,lactation,biological_process,2,32,GO:0050878,25,5.526984098518357,go_ancestor_prepartition,BP_GO_0050878,regulation of body fluid levels,BP_GO_0050878_2,BP_GO_0050878,regulation of body fluid levels,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0007596,blood coagulation,biological_process,2,112,GO:0050878,25,5.526984098518357,go_ancestor_prepartition,BP_GO_0050878,regulation of body fluid levels,BP_GO_0050878_3,BP_GO_0050878,regulation of body fluid levels,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0010543,regulation of platelet activation,biological_process,2,11,GO:0050878,25,5.526984098518357,go_ancestor_prepartition,BP_GO_0050878,regulation of body fluid levels,BP_GO_0050878_3,BP_GO_0050878,regulation of body fluid levels,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0030168,platelet activation,biological_process,2,71,GO:0050878,25,5.526984098518357,go_ancestor_prepartition,BP_GO_0050878,regulation of body fluid levels,BP_GO_0050878_3,BP_GO_0050878,regulation of body fluid levels,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0007597,"blood coagulation, intrinsic pathway",biological_process,1,14,GO:0050878,25,5.526984098518357,go_ancestor_prepartition,BP_GO_0050878,regulation of body fluid levels,BP_GO_0050878_4,BP_GO_0050878,regulation of body fluid levels,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0072377,"blood coagulation, common pathway",biological_process,1,5,GO:0050878,25,5.526984098518357,go_ancestor_prepartition,BP_GO_0050878,regulation of body fluid levels,BP_GO_0050878_4,BP_GO_0050878,regulation of body fluid levels,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
BP,GO:0072378,"blood coagulation, fibrin clot formation",biological_process,1,12,GO:0050878,25,5.526984098518357,go_ancestor_prepartition,BP_GO_0050878,regulation of body fluid levels,BP_GO_0050878_4,BP_GO_0050878,regulation of body fluid levels,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,16
